ds_division,date,hazard_DROUGHT,hazard_FLOOD,hazard_HEAT,hazard_HEAVY_RAIN,hazard_LANDSLIDE,hazard_LIGHTNING,hazard_WIND
Rideemaliyadda,2022.12.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Rideemaliyadda,2023.10.14,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Rideemaliyadda,2023.11.30,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Rideemaliyadda,2024.01.02,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Rideemaliyadda,2024.01.09,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Rideemaliyadda,2024.01.10,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Rideemaliyadda,2024.01.11,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Rideemaliyadda,2024.07.13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Rideemaliyadda,2024.08.04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Rideemaliyadda,2025.01.13,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Rideemaliyadda,2025.10.17,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Rideemaliyedda,2024.01.01,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Ridigama,2023.11.03,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Ridigama,2023.11.09,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Ridigama,2023.11.20,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Ridigama,2023.12.30,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Ridigama,2024.01.01,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Ridigama,2024.05.22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Ridigama,2024.05.27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Ridigama,2024.07.15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Ridimaliyadda,2022.12.07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Ridimaliyadda,2023.03.14,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Ridimaliyadda,2023.05.02,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Ridimaliyadda,2023.05.04,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Ridimaliyadda,2023.05.23,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Ridimaliyadda,2024.05.18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Ridimaliyadda,2024.05.20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Ridimaliyadda,2024.11.08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Rmbewa,2023.03.23,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Ruwanwell,2023.12.12,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Ruwanwell,2024.07.28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Ruwanwella,2022.01.20,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Ruwanwella,2022.05.31,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Ruwanwella,2022.08.31,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Ruwanwella,2022.09.05,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Ruwanwella,2022.10.15,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Ruwanwella,2022.11.05,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Ruwanwella,2023.02.24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Ruwanwella,2023.04.17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Ruwanwella,2023.04.24,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Ruwanwella,2023.04.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Ruwanwella,2023.04.26,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Ruwanwella,2023.05.09,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Ruwanwella,2023.06.07,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Ruwanwella,2023.06.08,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Ruwanwella,2023.06.12,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Ruwanwella,2023.06.14,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Ruwanwella,2023.07.04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Ruwanwella,2023.09.08,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Ruwanwella,2023.09.23,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Ruwanwella,2023.10.09,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Ruwanwella,2023.10.10,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Ruwanwella,2023.11.25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Ruwanwella,2023.12.09,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Ruwanwella,2023.12.10,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Ruwanwella,2023.12.19,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Ruwanwella,2024.01.06,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Ruwanwella,2024.01.09,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Ruwanwella,2024.01.11,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Ruwanwella,2024.03.06,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Ruwanwella,2024.03.10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Ruwanwella,2024.03.11,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Ruwanwella,2024.04.17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Ruwanwella,2024.04.23,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Ruwanwella,2024.04.27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Ruwanwella,2024.05.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Ruwanwella,2024.06.02,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Ruwanwella,2024.06.26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Ruwanwella,2024.07.30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Ruwanwella,2024.07.31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Ruwanwella,2024.09.28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Ruwanwella,2024.10.11,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Ruwanwella,2024.11.16,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Ruwanwella,2024.11.18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Ruwanwella,2024.11.26,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Ruwanwella,2024.12.15,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Ruwanwella,2025.04.04,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Ruwanwella,2025.10.22,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Ruwanwelle,2022.08.04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Sabaragamuwa,2025.11.21,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Saintamaruthu,2024.11.26,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Saliyawewa,2023.04.01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Samanthurai,2023.12.25,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Samanthurai,2024.11.26,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Samanthurei,2025.01.18,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Samanthurei,2025.04.18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Sammanthurai,2022.12.19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Sandilipay,2025.09.26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Sandilipay,2025.11.18,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Sandilipay,2025.11.24,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Sandilippai,2023.12.28,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Sandilippay,2022.01.01,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Sandilippay,2022.04.08,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Sandilippay,2022.10.30,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Sandilippay,2022.12.05,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Sandilippay,2023.05.07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Sandilippay,2024.08.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Sandilippay,2025.02.07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Sandilippay,2025.06.14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Sandilippay,2025.07.04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Sandillipay,2023.12.19,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Seddiyarkurichchim,2025.11.16,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Seetawaka,2024.06.02,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Seetawaka,2025.05.28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Seethawaka,2022.08.30,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Seethawaka,2022.09.06,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Seethawaka,2022.10.14,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Seethawaka,2025.05.30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Seruvila,2025.10.24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Seruwela,2023.09.20,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Seruwila,2022.03.12,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Seruwila,2022.04.19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Seruwila,2022.07.12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Seruwila,2022.07.20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Seruwila,2022.08.31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Seruwila,2022.10.10,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Seruwila,2022.11.02,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Seruwila,2022.12.25,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Seruwila,2023.02.02,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Seruwila,2023.05.01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Seruwila,2023.05.28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Seruwila,2023.07.04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Seruwila,2023.07.13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Seruwila,2023.07.15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Seruwila,2023.08.03,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Seruwila,2023.09.11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Seruwila,2023.12.15,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Seruwila,2023.12.26,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Seruwila,2024.01.02,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Seruwila,2024.05.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Seruwila,2024.08.08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Seruwila,2024.10.23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Seruwila,2024.11.24,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Seruwila,2025.09.26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Sewanagala,2025.03.29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Sithawaka,2022.08.30,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Siyabalanduwa,2024.07.03,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Siyabalanduwa,2025.08.23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Siyabalanduwa,2025.09.01,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Siyambalanduwa,2023.07.09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Siyambalanduwa,2023.12.17,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Siyambalanduwa,2024.01.10,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Siyambalanduwa,2025.02.26,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Sooriyawewa,2022.10.26,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Sooriyawewa,2024.01.06,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Sooriyawewa,2025.04.09,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Sooriyawewa,2025.09.08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Sooryawewa,2024.05.22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Soranathota,2022.11.04,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Soranathota,2022.11.13,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Soranathota,2022.12.23,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Soranathota,2023.01.21,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Soranathota,2023.05.04,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Soranathota,2023.11.01,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Soranathota,2023.12.10,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Soranathota,2024.01.03,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Soranathota,2024.01.07,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Soranathota,2024.01.10,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Soranathota,2024.01.12,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Soranathota,2024.05.12,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Soranathota,2024.05.15,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Soranathota,2024.05.18,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Soranatota,2023.11.11,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Soranatota,2024.01.02,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Soranatota,2024.08.04,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Soranatota,2025.01.16,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Soranatota,2025.01.25,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Sumenthangapura,2023.02.07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Talawa,2023.04.20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Tangalla,2024.01.01,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Tangalla,2024.01.08,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Tangalle,2022.02.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Tangalle,2023.11.28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Tangalle,2023.12.21,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Telippalai,2025.01.19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Tellipaili,2024.10.25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Tellipalai,2022.07.14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Tellipalai,2025.09.07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Tellippalai,2022.12.19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Tellippalai,2023.10.31,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Tellippalai,2024.05.19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Tellippalai,2024.08.22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Tellippalai,2024.10.14,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Tellippalai,2025.06.15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Tellippali,2022.12.19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Thabuththegama,2024.01.11,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Thabuththegama,2025.10.18,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Thagalla,2024.01.05,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Thalawa,2023.02.13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Thalawa,2023.07.04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Thalawa,2023.08.22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Thalawa,2024.01.11,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Thalawa,2024.05.22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Thalawa,2024.11.01,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Thalawa,2024.11.17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Thalwakele,2023.11.04,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Thamankaduwa,2023.04.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Thamankaduwa,2023.07.04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Thamankaduwa,2024.01.09,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Thamankaduwa,2025.01.19,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Thamankauwa,2024.05.18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Thambalagama,2024.11.24,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Thambalagamam,2022.01.10,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Thambalagamuwa,2025.07.23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Thambalgamuwa,2024.09.10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Thambuththegama,2024.10.08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Thambuttegama,2023.04.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Thambuttegama,2023.05.02,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Thambuttegama,2023.11.06,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Thambuttegama,2023.12.16,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Thambuttegama,2023.12.30,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Thambuttegama,2024.05.22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Thampalagamam,2022.10.15,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Thampalagamam,2023.07.23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Thampalagamuwa,2023.12.11,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Thampalagamuwa,2023.12.16,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Thampalagamuwa,2023.12.26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Thampalagamuwa,2024.11.24,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Thampalagamuwa,2025.05.07,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Thangalla,2022.08.08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Thangalla,2024.05.22,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Thangalla,2024.06.13,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Thangalla,2024.09.01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Thangalla,2024.10.24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Thangalla,2024.11.05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Thangalla,2024.11.28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Thangalla,2025.05.15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Thangalla,2025.06.11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Thangalla,2025.06.14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Thangalla,2025.06.15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Thangalla,2025.07.20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Thangalla,2025.09.29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Thangalle,2022.11.05,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Thangalle,2023.12.04,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Thangalle,2025.06.03,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Thawala,2023.10.03,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Thawalama,2023.10.23,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Thawalama,2024.06.01,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Thawalama,2024.08.21,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Thawalama,2025.03.03,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Thawalama,2025.05.31,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Thawalama,2025.10.21,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Thellipalai,2022.10.06,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Thenmarachci,2024.10.25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Thiappane,2024.05.26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Thibirigasyaya,2024.10.07,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Thibirigasyaya,2024.10.08,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Thibirigasyaya,2025.05.30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Thibirigasyaya,2025.10.20,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Thihagoda,2024.05.18,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Thihagoda,2024.06.02,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Thihagoda,2024.11.24,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Thimbirigasyaya,2022.10.14,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Thimbirigasyaya,2024.05.20,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Thimbirigasyaya,2024.11.27,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Thimbirigasyaya,2025.05.30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Thirappane,2024.01.08,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Thirappane,2024.01.10,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Thirappane,2024.05.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Thirappane,2024.08.05,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Thirappane,2024.10.09,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Thirappane,2024.11.25,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Thirappane,2024.12.13,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Thirappane,2025.01.14,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Thirappane,2025.05.17,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Thirukkovil,2024.11.26,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Thissamaharama,2022.05.06,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Thissamaharama,2022.05.13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Thissamaharama,2022.07.25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Thissamaharama,2024.01.02,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Thissamaharama,2024.01.08,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Thissamaharama,2024.08.13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Thissamaharama,2025.03.14,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Thissamaharama,2025.06.08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Thissamaharama,2025.07.07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Thissamaharama,2025.07.19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Thissamaharama,2025.08.13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Thissamaharama,2025.08.23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Thissamaharamaya,2022.04.30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Thissamaharamaya,2022.05.13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Thissamaharamaya,2023.12.27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
